,rt_high_95,rt_low_95,rt_most_likely,rt_most_likely_growth,rt_most_likely_mavg,rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed,state_id
3633,2.22,1.47,1.88,estabilizando,2.0,2.0,2020-05-13,28,2020-12-14 12:37:51,SE
3634,2.18,1.47,1.84,estabilizando,2.0,2.0,2020-05-14,28,2020-12-14 12:37:51,SE
3635,2.13,1.45,1.82,estabilizando,1.9,1.9,2020-05-15,28,2020-12-14 12:37:51,SE
3636,2.1,1.45,1.8,estabilizando,1.9,1.9,2020-05-16,28,2020-12-14 12:37:51,SE
3637,2.06,1.44,1.77,estabilizando,1.9,1.9,2020-05-17,28,2020-12-14 12:37:51,SE
3638,2.04,1.45,1.76,estabilizando,1.8,1.8,2020-05-18,28,2020-12-14 12:37:51,SE
3639,2.0,1.43,1.74,estabilizando,1.8,1.8,2020-05-19,28,2020-12-14 12:37:51,SE
3640,1.97,1.43,1.71,estabilizando,1.8,1.8,2020-05-20,28,2020-12-14 12:37:51,SE
3641,1.92,1.4,1.67,estabilizando,1.8,1.8,2020-05-21,28,2020-12-14 12:37:51,SE
3642,1.85,1.34,1.62,estabilizando,1.7,1.7,2020-05-22,28,2020-12-14 12:37:51,SE
3643,1.79,1.3,1.56,estabilizando,1.7,1.7,2020-05-23,28,2020-12-14 12:37:51,SE
3644,1.74,1.27,1.51,estabilizando,1.7,1.7,2020-05-24,28,2020-12-14 12:37:51,SE
3645,1.67,1.21,1.45,estabilizando,1.6,1.6,2020-05-25,28,2020-12-14 12:37:51,SE
3646,1.62,1.17,1.41,estabilizando,1.6,1.6,2020-05-26,28,2020-12-14 12:37:51,SE
3647,1.58,1.14,1.37,estabilizando,1.5,1.5,2020-05-27,28,2020-12-14 12:37:51,SE
3648,1.55,1.12,1.34,estabilizando,1.5,1.5,2020-05-28,28,2020-12-14 12:37:51,SE
3649,1.52,1.09,1.32,estabilizando,1.4,1.4,2020-05-29,28,2020-12-14 12:37:51,SE
3650,1.51,1.09,1.32,estabilizando,1.4,1.4,2020-05-30,28,2020-12-14 12:37:51,SE
3651,1.51,1.1,1.32,estabilizando,1.4,1.4,2020-05-31,28,2020-12-14 12:37:51,SE
3652,1.51,1.1,1.32,estabilizando,1.3,1.3,2020-06-01,28,2020-12-14 12:37:51,SE
3653,1.51,1.11,1.32,estabilizando,1.3,1.3,2020-06-02,28,2020-12-14 12:37:51,SE
3654,1.51,1.12,1.32,estabilizando,1.3,1.3,2020-06-03,28,2020-12-14 12:37:51,SE
3655,1.5,1.11,1.33,estabilizando,1.3,1.3,2020-06-04,28,2020-12-14 12:37:51,SE
3656,1.5,1.12,1.33,estabilizando,1.3,1.3,2020-06-05,28,2020-12-14 12:37:51,SE
3657,1.5,1.13,1.33,estabilizando,1.3,1.3,2020-06-06,28,2020-12-14 12:37:51,SE
3658,1.49,1.12,1.33,estabilizando,1.3,1.3,2020-06-07,28,2020-12-14 12:37:51,SE
3659,1.5,1.14,1.33,estabilizando,1.3,1.3,2020-06-08,28,2020-12-14 12:37:51,SE
3660,1.49,1.13,1.33,estabilizando,1.3,1.3,2020-06-09,28,2020-12-14 12:37:51,SE
3661,1.5,1.15,1.34,estabilizando,1.3,1.3,2020-06-10,28,2020-12-14 12:37:51,SE
3662,1.52,1.18,1.36,estabilizando,1.3,1.3,2020-06-11,28,2020-12-14 12:37:51,SE
3663,1.55,1.21,1.4,estabilizando,1.3,1.3,2020-06-12,28,2020-12-14 12:37:51,SE
3664,1.6,1.27,1.45,estabilizando,1.4,1.4,2020-06-13,28,2020-12-14 12:37:51,SE
3665,1.64,1.32,1.5,estabilizando,1.4,1.4,2020-06-14,28,2020-12-14 12:37:51,SE
3666,1.67,1.36,1.53,estabilizando,1.4,1.4,2020-06-15,28,2020-12-14 12:37:51,SE
3667,1.68,1.38,1.54,estabilizando,1.4,1.4,2020-06-16,28,2020-12-14 12:37:51,SE
3668,1.66,1.37,1.53,estabilizando,1.5,1.5,2020-06-17,28,2020-12-14 12:37:51,SE
3669,1.62,1.33,1.49,estabilizando,1.5,1.5,2020-06-18,28,2020-12-14 12:37:51,SE
3670,1.56,1.28,1.44,estabilizando,1.5,1.5,2020-06-19,28,2020-12-14 12:37:51,SE
3671,1.5,1.23,1.37,estabilizando,1.5,1.5,2020-06-20,28,2020-12-14 12:37:51,SE
3672,1.43,1.16,1.31,estabilizando,1.5,1.5,2020-06-21,28,2020-12-14 12:37:51,SE
3673,1.37,1.1,1.26,estabilizando,1.4,1.4,2020-06-22,28,2020-12-14 12:37:51,SE
3674,1.34,1.08,1.22,estabilizando,1.4,1.4,2020-06-23,28,2020-12-14 12:37:51,SE
3675,1.32,1.06,1.2,estabilizando,1.3,1.3,2020-06-24,28,2020-12-14 12:37:51,SE
3676,1.32,1.06,1.2,estabilizando,1.3,1.3,2020-06-25,28,2020-12-14 12:37:51,SE
3677,1.33,1.07,1.22,estabilizando,1.3,1.3,2020-06-26,28,2020-12-14 12:37:51,SE
3678,1.36,1.11,1.24,estabilizando,1.2,1.2,2020-06-27,28,2020-12-14 12:37:51,SE
3679,1.37,1.12,1.26,estabilizando,1.2,1.2,2020-06-28,28,2020-12-14 12:37:51,SE
3680,1.38,1.13,1.27,estabilizando,1.2,1.2,2020-06-29,28,2020-12-14 12:37:51,SE
3681,1.38,1.13,1.27,estabilizando,1.2,1.2,2020-06-30,28,2020-12-14 12:37:51,SE
3682,1.38,1.14,1.27,estabilizando,1.2,1.2,2020-07-01,28,2020-12-14 12:37:51,SE
3683,1.37,1.13,1.26,estabilizando,1.3,1.3,2020-07-02,28,2020-12-14 12:37:51,SE
3684,1.36,1.12,1.26,estabilizando,1.3,1.3,2020-07-03,28,2020-12-14 12:37:51,SE
3685,1.35,1.11,1.25,estabilizando,1.3,1.3,2020-07-04,28,2020-12-14 12:37:51,SE
3686,1.34,1.11,1.23,estabilizando,1.3,1.3,2020-07-05,28,2020-12-14 12:37:51,SE
3687,1.33,1.1,1.23,estabilizando,1.3,1.3,2020-07-06,28,2020-12-14 12:37:51,SE
3688,1.32,1.09,1.22,estabilizando,1.2,1.2,2020-07-07,28,2020-12-14 12:37:51,SE
3689,1.31,1.08,1.21,estabilizando,1.2,1.2,2020-07-08,28,2020-12-14 12:37:51,SE
3690,1.31,1.08,1.21,estabilizando,1.2,1.2,2020-07-09,28,2020-12-14 12:37:51,SE
3691,1.32,1.1,1.22,estabilizando,1.2,1.2,2020-07-10,28,2020-12-14 12:37:51,SE
3692,1.32,1.1,1.22,estabilizando,1.2,1.2,2020-07-11,28,2020-12-14 12:37:51,SE
3693,1.32,1.1,1.22,estabilizando,1.2,1.2,2020-07-12,28,2020-12-14 12:37:51,SE
3694,1.32,1.1,1.22,estabilizando,1.2,1.2,2020-07-13,28,2020-12-14 12:37:51,SE
3695,1.31,1.09,1.22,estabilizando,1.2,1.2,2020-07-14,28,2020-12-14 12:37:51,SE
3696,1.31,1.09,1.21,estabilizando,1.2,1.2,2020-07-15,28,2020-12-14 12:37:51,SE
3697,1.3,1.09,1.2,estabilizando,1.2,1.2,2020-07-16,28,2020-12-14 12:37:51,SE
3698,1.29,1.08,1.19,estabilizando,1.2,1.2,2020-07-17,28,2020-12-14 12:37:51,SE
3699,1.28,1.07,1.18,estabilizando,1.2,1.2,2020-07-18,28,2020-12-14 12:37:51,SE
3700,1.27,1.06,1.18,estabilizando,1.2,1.2,2020-07-19,28,2020-12-14 12:37:51,SE
3701,1.27,1.06,1.18,estabilizando,1.2,1.2,2020-07-20,28,2020-12-14 12:37:51,SE
3702,1.27,1.06,1.18,estabilizando,1.2,1.2,2020-07-21,28,2020-12-14 12:37:51,SE
3703,1.27,1.06,1.18,estabilizando,1.2,1.2,2020-07-22,28,2020-12-14 12:37:51,SE
3704,1.27,1.06,1.18,estabilizando,1.2,1.2,2020-07-23,28,2020-12-14 12:37:51,SE
3705,1.27,1.07,1.17,estabilizando,1.2,1.2,2020-07-24,28,2020-12-14 12:37:51,SE
3706,1.25,1.05,1.16,estabilizando,1.2,1.2,2020-07-25,28,2020-12-14 12:37:51,SE
3707,1.24,1.04,1.15,estabilizando,1.2,1.2,2020-07-26,28,2020-12-14 12:37:51,SE
3708,1.22,1.02,1.14,estabilizando,1.2,1.2,2020-07-27,28,2020-12-14 12:37:51,SE
3709,1.21,1.01,1.12,estabilizando,1.2,1.2,2020-07-28,28,2020-12-14 12:37:51,SE
3710,1.2,1.0,1.12,estabilizando,1.1,1.1,2020-07-29,28,2020-12-14 12:37:51,SE
3711,1.2,1.0,1.11,estabilizando,1.1,1.1,2020-07-30,28,2020-12-14 12:37:51,SE
3712,1.19,0.99,1.1,estabilizando,1.1,1.1,2020-07-31,28,2020-12-14 12:37:51,SE
3713,1.17,0.97,1.08,estabilizando,1.1,1.1,2020-08-01,28,2020-12-14 12:37:51,SE
3714,1.15,0.95,1.07,estabilizando,1.1,1.1,2020-08-02,28,2020-12-14 12:37:51,SE
3715,1.13,0.93,1.05,estabilizando,1.1,1.1,2020-08-03,28,2020-12-14 12:37:51,SE
3716,1.12,0.92,1.03,estabilizando,1.1,1.1,2020-08-04,28,2020-12-14 12:37:51,SE
3717,1.1,0.9,1.01,estabilizando,1.1,1.1,2020-08-05,28,2020-12-14 12:37:51,SE
3718,1.08,0.88,0.99,estabilizando,1.0,1.0,2020-08-06,28,2020-12-14 12:37:51,SE
3719,1.07,0.87,0.98,estabilizando,1.0,1.0,2020-08-07,28,2020-12-14 12:37:51,SE
3720,1.06,0.86,0.96,estabilizando,1.0,1.0,2020-08-08,28,2020-12-14 12:37:51,SE
3721,1.05,0.85,0.95,estabilizando,1.0,1.0,2020-08-09,28,2020-12-14 12:37:51,SE
3722,1.04,0.84,0.94,estabilizando,1.0,1.0,2020-08-10,28,2020-12-14 12:37:51,SE
3723,1.02,0.81,0.93,estabilizando,1.0,1.0,2020-08-11,28,2020-12-14 12:37:51,SE
3724,1.01,0.8,0.92,estabilizando,1.0,1.0,2020-08-12,28,2020-12-14 12:37:51,SE
3725,1.0,0.79,0.91,estabilizando,0.9,0.9,2020-08-13,28,2020-12-14 12:37:51,SE
3726,1.0,0.79,0.91,estabilizando,0.9,0.9,2020-08-14,28,2020-12-14 12:37:51,SE
3727,1.0,0.79,0.9,estabilizando,0.9,0.9,2020-08-15,28,2020-12-14 12:37:51,SE
3728,1.0,0.79,0.9,estabilizando,0.9,0.9,2020-08-16,28,2020-12-14 12:37:51,SE
3729,1.0,0.79,0.9,estabilizando,0.9,0.9,2020-08-17,28,2020-12-14 12:37:51,SE
3730,0.99,0.77,0.9,estabilizando,0.9,0.9,2020-08-18,28,2020-12-14 12:37:51,SE
3731,0.99,0.77,0.89,estabilizando,0.9,0.9,2020-08-19,28,2020-12-14 12:37:51,SE
3732,0.98,0.76,0.89,estabilizando,0.9,0.9,2020-08-20,28,2020-12-14 12:37:51,SE
3733,0.98,0.76,0.88,estabilizando,0.9,0.9,2020-08-21,28,2020-12-14 12:37:51,SE
3734,0.97,0.75,0.87,estabilizando,0.9,0.9,2020-08-22,28,2020-12-14 12:37:51,SE
3735,0.97,0.75,0.87,estabilizando,0.9,0.9,2020-08-23,28,2020-12-14 12:37:51,SE
3736,0.97,0.75,0.87,estabilizando,0.9,0.9,2020-08-24,28,2020-12-14 12:37:51,SE
3737,0.96,0.73,0.86,estabilizando,0.9,0.9,2020-08-25,28,2020-12-14 12:37:51,SE
3738,0.96,0.73,0.86,estabilizando,0.9,0.9,2020-08-26,28,2020-12-14 12:37:51,SE
3739,0.96,0.73,0.86,estabilizando,0.9,0.9,2020-08-27,28,2020-12-14 12:37:51,SE
3740,0.97,0.74,0.86,estabilizando,0.9,0.9,2020-08-28,28,2020-12-14 12:37:51,SE
3741,0.97,0.74,0.86,estabilizando,0.9,0.9,2020-08-29,28,2020-12-14 12:37:51,SE
3742,0.97,0.74,0.86,estabilizando,0.9,0.9,2020-08-30,28,2020-12-14 12:37:51,SE
3743,0.96,0.72,0.85,estabilizando,0.9,0.9,2020-08-31,28,2020-12-14 12:37:51,SE
3744,0.95,0.71,0.85,estabilizando,0.9,0.9,2020-09-01,28,2020-12-14 12:37:51,SE
3745,0.95,0.71,0.85,estabilizando,0.9,0.9,2020-09-02,28,2020-12-14 12:37:51,SE
3746,0.95,0.71,0.84,estabilizando,0.9,0.9,2020-09-03,28,2020-12-14 12:37:51,SE
3747,0.95,0.71,0.84,estabilizando,0.9,0.9,2020-09-04,28,2020-12-14 12:37:51,SE
3748,0.95,0.71,0.8300000000000001,estabilizando,0.8,0.8,2020-09-05,28,2020-12-14 12:37:51,SE
3749,0.94,0.6900000000000001,0.8300000000000001,estabilizando,0.8,0.8,2020-09-06,28,2020-12-14 12:37:51,SE
3750,0.94,0.6900000000000001,0.8300000000000001,estabilizando,0.8,0.8,2020-09-07,28,2020-12-14 12:37:51,SE
3751,0.94,0.6900000000000001,0.8300000000000001,estabilizando,0.8,0.8,2020-09-08,28,2020-12-14 12:37:51,SE
3752,0.94,0.6900000000000001,0.8300000000000001,estabilizando,0.8,0.8,2020-09-09,28,2020-12-14 12:37:51,SE
3753,0.95,0.7000000000000001,0.8300000000000001,estabilizando,0.8,0.8,2020-09-10,28,2020-12-14 12:37:51,SE
3754,0.94,0.68,0.8300000000000001,estabilizando,0.8,0.8,2020-09-11,28,2020-12-14 12:37:51,SE
3755,0.95,0.6900000000000001,0.8300000000000001,estabilizando,0.8,0.8,2020-09-12,28,2020-12-14 12:37:51,SE
3756,0.95,0.6900000000000001,0.8300000000000001,estabilizando,0.8,0.8,2020-09-13,28,2020-12-14 12:37:51,SE
3757,0.95,0.6900000000000001,0.84,estabilizando,0.8,0.8,2020-09-14,28,2020-12-14 12:37:51,SE
3758,0.96,0.7000000000000001,0.84,estabilizando,0.8,0.8,2020-09-15,28,2020-12-14 12:37:51,SE
3759,0.96,0.7000000000000001,0.84,estabilizando,0.8,0.8,2020-09-16,28,2020-12-14 12:37:51,SE
3760,0.96,0.7000000000000001,0.84,estabilizando,0.8,0.8,2020-09-17,28,2020-12-14 12:37:51,SE
3761,0.95,0.68,0.84,estabilizando,0.8,0.8,2020-09-18,28,2020-12-14 12:37:51,SE
3762,0.95,0.68,0.8300000000000001,estabilizando,0.8,0.8,2020-09-19,28,2020-12-14 12:37:51,SE
3763,0.95,0.68,0.8300000000000001,estabilizando,0.8,0.8,2020-09-20,28,2020-12-14 12:37:51,SE
3764,0.96,0.6900000000000001,0.84,estabilizando,0.8,0.8,2020-09-21,28,2020-12-14 12:37:51,SE
3765,0.96,0.6900000000000001,0.84,estabilizando,0.8,0.8,2020-09-22,28,2020-12-14 12:37:51,SE
3766,0.97,0.7000000000000001,0.84,estabilizando,0.8,0.8,2020-09-23,28,2020-12-14 12:37:51,SE
3767,0.96,0.68,0.84,estabilizando,0.8,0.8,2020-09-24,28,2020-12-14 12:37:51,SE
3768,0.97,0.6900000000000001,0.85,estabilizando,0.8,0.8,2020-09-25,28,2020-12-14 12:37:51,SE
3769,0.97,0.6900000000000001,0.85,estabilizando,0.8,0.8,2020-09-26,28,2020-12-14 12:37:51,SE
3770,0.98,0.7000000000000001,0.85,estabilizando,0.8,0.8,2020-09-27,28,2020-12-14 12:37:51,SE
3771,0.98,0.7000000000000001,0.86,estabilizando,0.8,0.8,2020-09-28,28,2020-12-14 12:37:51,SE
3772,0.98,0.7000000000000001,0.86,estabilizando,0.9,0.9,2020-09-29,28,2020-12-14 12:37:51,SE
3773,0.98,0.7000000000000001,0.86,estabilizando,0.9,0.9,2020-09-30,28,2020-12-14 12:37:51,SE
3774,0.99,0.71,0.86,estabilizando,0.9,0.9,2020-10-01,28,2020-12-14 12:37:51,SE
3775,0.99,0.71,0.86,estabilizando,0.9,0.9,2020-10-02,28,2020-12-14 12:37:51,SE
3776,1.0,0.72,0.86,estabilizando,0.9,0.9,2020-10-03,28,2020-12-14 12:37:51,SE
3777,0.99,0.7000000000000001,0.87,estabilizando,0.9,0.9,2020-10-04,28,2020-12-14 12:37:51,SE
3778,1.0,0.71,0.87,estabilizando,0.9,0.9,2020-10-05,28,2020-12-14 12:37:51,SE
3779,1.01,0.72,0.88,estabilizando,0.9,0.9,2020-10-06,28,2020-12-14 12:37:51,SE
3780,1.02,0.73,0.89,estabilizando,0.9,0.9,2020-10-07,28,2020-12-14 12:37:51,SE
3781,1.03,0.74,0.9,estabilizando,0.9,0.9,2020-10-08,28,2020-12-14 12:37:51,SE
3782,1.03,0.74,0.9,estabilizando,0.9,0.9,2020-10-09,28,2020-12-14 12:37:51,SE
3783,1.04,0.75,0.91,estabilizando,0.9,0.9,2020-10-10,28,2020-12-14 12:37:51,SE
3784,1.05,0.76,0.92,estabilizando,0.9,0.9,2020-10-11,28,2020-12-14 12:37:51,SE
3785,1.06,0.77,0.93,estabilizando,0.9,0.9,2020-10-12,28,2020-12-14 12:37:51,SE
3786,1.06,0.77,0.93,estabilizando,0.9,0.9,2020-10-13,28,2020-12-14 12:37:51,SE
3787,1.07,0.78,0.94,estabilizando,0.9,0.9,2020-10-14,28,2020-12-14 12:37:51,SE
3788,1.07,0.78,0.94,estabilizando,0.9,0.9,2020-10-15,28,2020-12-14 12:37:51,SE
3789,1.07,0.78,0.94,estabilizando,0.9,0.9,2020-10-16,28,2020-12-14 12:37:51,SE
3790,1.07,0.78,0.95,estabilizando,0.9,0.9,2020-10-17,28,2020-12-14 12:37:51,SE
3791,1.08,0.79,0.96,estabilizando,0.9,0.9,2020-10-18,28,2020-12-14 12:37:51,SE
3792,1.1,0.81,0.97,estabilizando,0.9,0.9,2020-10-19,28,2020-12-14 12:37:51,SE
3793,1.11,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-10-20,28,2020-12-14 12:37:51,SE
3794,1.12,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-10-21,28,2020-12-14 12:37:51,SE
3795,1.13,0.84,1.0,estabilizando,1.0,1.0,2020-10-22,28,2020-12-14 12:37:51,SE
3796,1.14,0.86,1.0,estabilizando,1.0,1.0,2020-10-23,28,2020-12-14 12:37:51,SE
3797,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-10-24,28,2020-12-14 12:37:51,SE
3798,1.11,0.8300000000000001,0.98,estabilizando,1.0,1.0,2020-10-25,28,2020-12-14 12:37:51,SE
3799,1.09,0.81,0.96,estabilizando,1.0,1.0,2020-10-26,28,2020-12-14 12:37:51,SE
3800,1.07,0.79,0.94,estabilizando,1.0,1.0,2020-10-27,28,2020-12-14 12:37:51,SE
3801,1.04,0.76,0.91,estabilizando,1.0,1.0,2020-10-28,28,2020-12-14 12:37:51,SE
3802,1.03,0.75,0.89,estabilizando,1.0,1.0,2020-10-29,28,2020-12-14 12:37:51,SE
3803,1.01,0.73,0.88,estabilizando,0.9,0.9,2020-10-30,28,2020-12-14 12:37:51,SE
3804,0.99,0.7000000000000001,0.87,estabilizando,0.9,0.9,2020-10-31,28,2020-12-14 12:37:51,SE
3805,0.99,0.7000000000000001,0.86,estabilizando,0.9,0.9,2020-11-01,28,2020-12-14 12:37:51,SE
3806,0.99,0.7000000000000001,0.86,estabilizando,0.9,0.9,2020-11-02,28,2020-12-14 12:37:51,SE
3807,0.99,0.7000000000000001,0.86,estabilizando,0.9,0.9,2020-11-03,28,2020-12-14 12:37:51,SE
3808,1.0,0.71,0.86,estabilizando,0.9,0.9,2020-11-04,28,2020-12-14 12:37:51,SE
3809,1.01,0.72,0.87,estabilizando,0.9,0.9,2020-11-05,28,2020-12-14 12:37:51,SE
3810,1.02,0.73,0.88,estabilizando,0.9,0.9,2020-11-06,28,2020-12-14 12:37:51,SE
3811,1.02,0.72,0.89,estabilizando,0.9,0.9,2020-11-07,28,2020-12-14 12:37:51,SE
3812,1.02,0.72,0.89,estabilizando,0.9,0.9,2020-11-08,28,2020-12-14 12:37:51,SE
3813,1.03,0.73,0.9,estabilizando,0.9,0.9,2020-11-09,28,2020-12-14 12:37:51,SE
3814,1.03,0.73,0.9,estabilizando,0.9,0.9,2020-11-10,28,2020-12-14 12:37:51,SE
3815,1.03,0.73,0.9,estabilizando,0.9,0.9,2020-11-11,28,2020-12-14 12:37:51,SE
3816,1.03,0.73,0.89,estabilizando,0.9,0.9,2020-11-12,28,2020-12-14 12:37:51,SE
3817,1.03,0.73,0.89,estabilizando,0.9,0.9,2020-11-13,28,2020-12-14 12:37:51,SE
3818,1.02,0.72,0.89,estabilizando,0.9,0.9,2020-11-14,28,2020-12-14 12:37:51,SE
3819,1.02,0.72,0.88,estabilizando,0.9,0.9,2020-11-15,28,2020-12-14 12:37:51,SE
3820,1.01,0.7000000000000001,0.88,estabilizando,0.9,0.9,2020-11-16,28,2020-12-14 12:37:51,SE
3821,1.02,0.71,0.88,estabilizando,0.9,0.9,2020-11-17,28,2020-12-14 12:37:51,SE
3822,1.03,0.72,0.89,estabilizando,0.9,0.9,2020-11-18,28,2020-12-14 12:37:51,SE
3823,1.04,0.73,0.9,estabilizando,0.9,0.9,2020-11-19,28,2020-12-14 12:37:51,SE
3824,1.05,0.74,0.91,estabilizando,0.9,0.9,2020-11-20,28,2020-12-14 12:37:51,SE
3825,1.06,0.75,0.93,estabilizando,0.9,0.9,2020-11-21,28,2020-12-14 12:37:51,SE
3826,1.08,0.77,0.94,estabilizando,0.9,0.9,2020-11-22,28,2020-12-14 12:37:51,SE
3827,1.1,0.79,0.96,estabilizando,0.9,0.9,2020-11-23,28,2020-12-14 12:37:51,SE
3828,1.12,0.81,0.98,estabilizando,0.9,0.9,2020-11-24,28,2020-12-14 12:37:51,SE
3829,1.14,0.8300000000000001,1.0,estabilizando,0.9,0.9,2020-11-25,28,2020-12-14 12:37:51,SE
3830,1.16,0.85,1.03,estabilizando,1.0,1.0,2020-11-26,28,2020-12-14 12:37:51,SE
3831,1.19,0.89,1.05,estabilizando,1.0,1.0,2020-11-27,28,2020-12-14 12:37:51,SE
3832,1.21,0.91,1.06,estabilizando,1.0,1.0,2020-11-28,28,2020-12-14 12:37:51,SE
3833,1.21,0.91,1.08,estabilizando,1.0,1.0,2020-11-29,28,2020-12-14 12:37:51,SE
3834,1.22,0.92,1.09,estabilizando,1.0,1.0,2020-11-30,28,2020-12-14 12:37:51,SE
3835,1.22,0.92,1.09,estabilizando,1.1,1.1,2020-12-01,28,2020-12-14 12:37:51,SE
3836,1.23,0.94,1.1,estabilizando,1.1,1.1,2020-12-02,28,2020-12-14 12:37:51,SE
3837,1.23,0.94,1.1,estabilizando,1.1,1.1,2020-12-03,28,2020-12-14 12:37:51,SE
3838,7.84,0.67,3.0,estabilizando,,,2020-03-12,29,2020-12-14 12:37:51,BA
3839,7.13,0.66,2.9,estabilizando,,,2020-03-13,29,2020-12-14 12:37:51,BA
3840,6.66,0.67,2.82,estabilizando,,,2020-03-14,29,2020-12-14 12:37:51,BA
3841,6.3100000000000005,0.68,2.75,estabilizando,,,2020-03-15,29,2020-12-14 12:37:51,BA
3842,6.47,0.77,2.96,estabilizando,,,2020-03-16,29,2020-12-14 12:37:51,BA
3843,5.95,0.75,2.81,estabilizando,,,2020-03-17,29,2020-12-14 12:37:51,BA
3844,5.89,0.8200000000000001,2.93,estabilizando,2.9,2.9,2020-03-18,29,2020-12-14 12:37:51,BA
3845,5.69,0.89,2.97,estabilizando,2.9,2.9,2020-03-19,29,2020-12-14 12:37:51,BA
3846,5.42,0.94,2.95,estabilizando,2.9,2.9,2020-03-20,29,2020-12-14 12:37:51,BA
3847,5.16,1.01,2.89,estabilizando,2.9,2.9,2020-03-21,29,2020-12-14 12:37:51,BA
3848,4.86,1.01,2.8000000000000003,estabilizando,2.9,2.9,2020-03-22,29,2020-12-14 12:37:51,BA
3849,4.57,0.99,2.71,estabilizando,2.9,2.9,2020-03-23,29,2020-12-14 12:37:51,BA
3850,4.3500000000000005,1.02,2.62,estabilizando,2.8,2.8,2020-03-24,29,2020-12-14 12:37:51,BA
3851,4.15,1.04,2.53,estabilizando,2.8,2.8,2020-03-25,29,2020-12-14 12:37:51,BA
3852,3.94,1.02,2.44,estabilizando,2.7,2.7,2020-03-26,29,2020-12-14 12:37:51,BA
3853,3.75,1.0,2.36,estabilizando,2.6,2.6,2020-03-27,29,2020-12-14 12:37:51,BA
3854,3.59,0.99,2.29,estabilizando,2.5,2.5,2020-03-28,29,2020-12-14 12:37:51,BA
3855,3.52,1.05,2.27,estabilizando,2.5,2.5,2020-03-29,29,2020-12-14 12:37:51,BA
3856,3.41,1.06,2.24,estabilizando,2.4,2.4,2020-03-30,29,2020-12-14 12:37:51,BA
3857,3.3000000000000003,1.07,2.21,estabilizando,2.3,2.3,2020-03-31,29,2020-12-14 12:37:51,BA
3858,3.21,1.1,2.17,estabilizando,2.3,2.3,2020-04-01,29,2020-12-14 12:37:51,BA
3859,3.13,1.12,2.16,estabilizando,2.2,2.2,2020-04-02,29,2020-12-14 12:37:51,BA
3860,3.08,1.18,2.13,estabilizando,2.2,2.2,2020-04-03,29,2020-12-14 12:37:51,BA
3861,2.97,1.16,2.1,estabilizando,2.2,2.2,2020-04-04,29,2020-12-14 12:37:51,BA
3862,2.87,1.16,2.04,estabilizando,2.2,2.2,2020-04-05,29,2020-12-14 12:37:51,BA
3863,2.79,1.16,2.01,estabilizando,2.1,2.1,2020-04-06,29,2020-12-14 12:37:51,BA
3864,2.69,1.14,1.96,estabilizando,2.1,2.1,2020-04-07,29,2020-12-14 12:37:51,BA
3865,2.63,1.15,1.93,estabilizando,2.0,2.0,2020-04-08,29,2020-12-14 12:37:51,BA
3866,2.53,1.12,1.86,estabilizando,2.0,2.0,2020-04-09,29,2020-12-14 12:37:51,BA
3867,2.45,1.1,1.81,estabilizando,2.0,2.0,2020-04-10,29,2020-12-14 12:37:51,BA
3868,2.4,1.11,1.76,estabilizando,1.9,1.9,2020-04-11,29,2020-12-14 12:37:51,BA
3869,2.29,1.04,1.71,estabilizando,1.9,1.9,2020-04-12,29,2020-12-14 12:37:51,BA
3870,2.27,1.07,1.68,estabilizando,1.8,1.8,2020-04-13,29,2020-12-14 12:37:51,BA
3871,2.24,1.08,1.67,estabilizando,1.8,1.8,2020-04-14,29,2020-12-14 12:37:51,BA
3872,2.21,1.08,1.68,estabilizando,1.7,1.7,2020-04-15,29,2020-12-14 12:37:51,BA
3873,2.21,1.12,1.7,estabilizando,1.7,1.7,2020-04-16,29,2020-12-14 12:37:51,BA
3874,2.21,1.16,1.72,estabilizando,1.7,1.7,2020-04-17,29,2020-12-14 12:37:51,BA
3875,2.21,1.2,1.74,estabilizando,1.7,1.7,2020-04-18,29,2020-12-14 12:37:51,BA
3876,2.2,1.23,1.74,estabilizando,1.7,1.7,2020-04-19,29,2020-12-14 12:37:51,BA
3877,2.2,1.27,1.76,estabilizando,1.7,1.7,2020-04-20,29,2020-12-14 12:37:51,BA
3878,2.18,1.29,1.75,estabilizando,1.7,1.7,2020-04-21,29,2020-12-14 12:37:51,BA
3879,2.14,1.28,1.75,estabilizando,1.7,1.7,2020-04-22,29,2020-12-14 12:37:51,BA
3880,2.12,1.3,1.73,estabilizando,1.7,1.7,2020-04-23,29,2020-12-14 12:37:51,BA
3881,2.08,1.29,1.71,estabilizando,1.7,1.7,2020-04-24,29,2020-12-14 12:37:51,BA
3882,2.04,1.28,1.69,estabilizando,1.7,1.7,2020-04-25,29,2020-12-14 12:37:51,BA
3883,2.0,1.27,1.66,estabilizando,1.7,1.7,2020-04-26,29,2020-12-14 12:37:51,BA
3884,1.96,1.26,1.62,estabilizando,1.7,1.7,2020-04-27,29,2020-12-14 12:37:51,BA
3885,1.91,1.23,1.59,estabilizando,1.7,1.7,2020-04-28,29,2020-12-14 12:37:51,BA
3886,1.88,1.22,1.57,estabilizando,1.7,1.7,2020-04-29,29,2020-12-14 12:37:51,BA
