city_id,city_name,total,from_0_to_9,from_10_to_19,from_20_to_29,from_30_to_39,from_40_to_49,from_50_to_59,from_60_to_69,from_70_to_79,from_80_to_older
421650,São Joaquim,26952,3916,3585,4010,4146,3625,3625,2303,1210,532
421660,São José,246586,29818,30678,39531,44680,36416,29546,21439,10140,4338
421670,São José do Cedro,13829,1623,1520,2066,2196,1816,1992,1407,802,407
421680,São José do Cerrito,8295,1052,955,1146,1056,1159,1251,913,492,271
421690,São Lourenço do Oeste,24076,3138,3073,3922,3963,3164,3019,2114,1150,533
421700,São Ludgero,13410,1847,1895,2389,2322,1844,1690,840,403,180
421710,São Martinho,3180,355,330,463,482,442,427,351,197,133
421715,São Miguel da Boa Vista,1820,200,171,267,237,235,305,203,139,63
421720,São Miguel do Oeste,40482,4636,4624,6455,7024,5457,5299,3887,2063,1037
421725,São Pedro de Alcântara,5823,339,457,995,1533,989,682,390,265,173
421730,Saudades,9745,1144,1159,1628,1548,1324,1368,896,429,249
421740,Schroeder,21365,3298,3111,3666,3733,3101,2323,1253,592,288
421750,Seara,17541,2067,2025,2616,2800,2532,2475,1700,880,446
421755,Serra Alta,3263,352,335,540,469,422,519,332,191,103
421760,Siderópolis,14007,1619,1709,2170,2282,1801,1952,1452,669,353
421770,Sombrio,30374,4485,4178,5081,4740,4038,3690,2364,1210,588
421775,Sul Brasil,2461,272,258,367,333,357,352,295,161,66
421780,Taió,18395,2381,2332,2912,2903,2511,2327,1624,953,452
421790,Tangará,8676,1075,1051,1357,1337,1167,1176,761,491,261
421795,Tigrinhos,1633,160,154,246,213,205,271,220,104,60
421800,Tijucas,38407,5115,5166,6609,6617,5336,4567,2937,1378,682
421810,Timbé do Sul,5348,643,635,793,793,707,764,521,337,155
421820,Timbó,44238,5134,5421,7045,7674,6467,5648,3891,1979,979
421825,Timbó Grande,7877,1536,1303,1409,1135,1040,780,405,190,79
421830,Três Barras,19275,3359,2871,3208,2878,2585,2032,1344,705,293
421835,Treviso,3929,413,420,609,657,580,582,373,193,102
421840,Treze de Maio,7081,821,800,1134,1133,972,1028,664,366,163
421850,Treze Tílias,7840,1109,1076,1289,1476,1054,819,564,311,142
421860,Trombudo Central,7360,979,909,1087,1212,989,944,654,386,200
421870,Tubarão,105686,12073,12183,15677,18409,14332,14679,10525,5411,2397
421875,Tunápolis,4543,526,467,648,662,617,676,516,292,139
421880,Turvo,12899,1579,1591,2054,2114,1732,1750,1122,624,333
421885,União do Oeste,2464,290,246,334,329,307,402,284,182,90
421890,Urubici,11235,1646,1482,1773,1683,1403,1524,957,520,247
421895,Urupema,2465,251,299,327,339,386,380,250,165,68
421900,Urussanga,21268,2196,2291,3041,3647,2844,3105,2320,1175,649
421910,Vargeão,3573,563,464,538,492,481,423,321,203,88
421915,Vargem,2477,323,293,336,354,381,376,229,136,49
421917,Vargem Bonita,4492,656,611,759,649,618,578,363,180,78
421920,Vidal Ramos,6338,923,839,1024,966,850,821,508,278,129
421930,Videira,53065,7169,7465,8901,8710,7147,6477,4036,2133,1027
421935,Vitor Meireles,4979,779,668,813,754,614,620,405,237,89
421940,Witmarsum,3965,540,469,677,637,562,505,333,164,78
421950,Xanxerê,50982,6916,6753,8450,8462,6848,6183,4160,2163,1047
421960,Xavantina,3933,427,413,526,582,547,577,505,237,119
421970,Xaxim,28706,3775,3657,4540,4662,3849,3721,2547,1360,595
421985,Zortéa,3363,468,454,485,512,502,385,311,176,70
430003,Aceguá,4901,665,654,750,692,685,619,450,262,124
430005,Água Santa,3748,503,459,583,537,463,510,399,199,95
430010,Agudo,16461,1726,1894,2409,2385,2294,2352,1807,1041,553
430020,Ajuricaba,7024,749,744,890,919,983,1086,816,515,322
430030,Alecrim,5950,507,451,696,612,778,1055,960,621,270
430040,Alegrete,73589,8777,8956,10502,10233,9437,10320,8030,4789,2545
430045,Alegria,3464,291,287,391,356,450,615,542,357,175
430047,Almirante Tamandaré do Sul,1964,211,185,260,266,241,308,270,157,66
430050,Alpestre,6258,650,594,804,796,832,1020,848,480,234
430055,Alto Alegre,1638,155,169,200,216,203,272,222,131,70
430057,Alto Feliz,3028,264,315,452,418,466,490,300,192,131
430060,Alvorada,210305,32819,32327,36729,31487,26772,23438,16132,7642,2959
430063,Amaral Ferrador,7031,1064,1041,1032,974,972,863,606,313,166
430064,Ametista do Sul,7409,1026,932,1133,1031,1052,1019,691,357,168
430066,André da Rocha,1333,152,159,172,170,159,208,179,87,47
430070,Anta Gorda,5981,516,560,766,799,780,955,828,493,284
430080,Antônio Prado,13050,1163,1394,1856,1800,1665,2192,1544,960,476
430085,Arambaré,3581,387,391,470,408,481,571,457,288,128
430087,Araricá,5698,784,747,941,809,774,832,483,235,93
430090,Aratiba,6235,448,532,840,823,807,1051,903,555,276
430100,Arroio do Meio,20805,2082,2324,3129,3263,2833,3091,2272,1181,630
430107,Arroio do Padre,2937,321,341,409,426,430,326,333,230,121
430105,Arroio do Sal,10065,1224,1152,1305,1188,1232,1670,1283,709,302
430120,Arroio do Tigre,13373,1665,1711,2075,2042,1799,1747,1329,692,313
430110,Arroio dos Ratos,14151,1844,1766,2132,2038,1861,1857,1453,785,415
430130,Arroio Grande,18293,2306,2400,2697,2508,2307,2463,1899,1128,585
430140,Arvorezinha,10424,1171,1201,1563,1489,1368,1414,1199,683,336
430150,Augusto Pestana,6661,579,606,813,845,873,1059,896,629,361
430155,Áurea,3554,332,335,452,449,516,555,443,298,174
430160,Bagé,121143,15384,16384,18681,17964,15252,15409,11606,6782,3681
430163,Balneário Pinhal,14068,1806,1609,1790,1461,1639,2176,1978,1189,420
430165,Barão,6171,613,714,936,1018,863,862,594,378,193
430170,Barão de Cotegipe,6623,645,737,991,914,840,1027,765,450,254
430175,Barão do Triunfo,7487,1103,1060,1233,1067,1040,930,624,304,126
430185,Barra do Guarita,3248,476,417,495,462,424,420,308,167,79
430187,Barra do Quaraí,4215,690,617,694,593,527,481,360,180,73
430190,Barra do Ribeiro,13491,1759,1782,2014,1820,1705,1808,1369,812,422
430192,Barra do Rio Azul,1690,133,136,203,215,225,278,280,149,71
430195,Barra Funda,2539,250,271,369,347,343,404,304,177,74
430180,Barracão,5275,606,570,780,747,694,748,607,345,178
430200,Barros Cassal,11199,1655,1515,1675,1472,1434,1470,1102,601,275
430205,Benjamin Constant do Sul,1994,280,298,359,248,218,270,154,109,58
430210,Bento Gonçalves,120454,12639,14981,18645,20602,16646,15799,11831,6252,3059
430215,Boa Vista das Missões,2098,253,256,356,278,255,312,218,111,59
430220,Boa Vista do Buricá,6712,601,659,929,969,918,1102,835,485,214
430222,Boa Vista do Cadeado,2470,253,296,354,337,333,358,292,164,83
430223,Boa Vista do Incra,2603,313,311,376,391,374,343,275,151,69
430225,Boa Vista do Sul,2783,185,230,320,361,389,495,378,277,148
430230,Bom Jesus,11349,1633,1553,1726,1491,1385,1366,1135,711,349
430235,Bom Princípio,14055,1527,1835,2330,2402,1909,1927,1274,574,277
430237,Bom Progresso,1942,200,199,285,239,255,306,259,129,70
430240,Bom Retiro do Sul,12328,1480,1549,1879,1913,1617,1685,1250,634,321
430245,Boqueirão do Leão,7714,1124,1052,1293,1171,986,937,647,342,162
430250,Bossoroca,6279,718,681,825,769,819,972,837,463,195
430258,Bozano,2123,216,217,236,250,281,297,304,201,121
430260,Braga,3353,439,408,474,418,445,459,389,217,104
430265,Brochier,5074,482,554,689,696,640,748,650,380,235
430270,Butiá,20941,2936,2885,3267,3053,2528,2744,2033,991,504
430280,Caçapava do Sul,33624,3720,3885,4627,4526,4179,4920,4101,2389,1277
430290,Cacequi,12561,1611,1557,1819,1729,1560,1811,1334,751,389
430300,Cachoeira do Sul,82201,9606,10064,10898,11634,10245,11649,9417,5598,3090
430310,Cachoeirinha,130293,16768,17653,21189,20864,17729,16192,11542,5857,2499
430320,Cacique Doble,5065,657,624,760,637,627,705,545,345,165
430330,Caibaté,4846,465,472,634,620,651,778,643,382,201
430340,Caiçara,4743,440,484,661,597,577,753,686,368,177
430350,Camaquã,66261,8055,8652,10157,9828,9024,8963,6189,3551,1842
430355,Camargo,2733,270,303,386,387,335,425,312,203,112
430360,Cambará do Sul,6431,873,874,954,931,854,834,623,340,148
430367,Campestre da Serra,3388,399,370,470,407,491,549,371,228,103
430370,Campina das Missões,5474,417,454,634,680,720,959,925,469,216
430380,Campinas do Sul,5454,469,543,716,714,639,889,771,467,246
430390,Campo Bom,66712,8070,8873,10770,10901,9333,8980,5966,2627,1192
430400,Campo Novo,4484,481,478,654,576,594,672,564,311,154
430410,Campos Borges,3320,328,354,427,436,465,466,458,268,118
430420,Candelária,31365,3820,3993,4596,4453,4330,4106,3143,1893,1031
430430,Cândido Godói,6198,589,570,779,774,840,1069,872,471,234
430435,Candiota,9584,1443,1448,1695,1478,1118,1149,792,333,128
430440,Canela,44998,6462,6668,7507,6831,5943,5504,3551,1734,798
430450,Canguçu,56045,6655,7183,8019,7899,7565,7532,5776,3551,1865
430460,Canoas,346616,47395,48358,54498,55059,45603,41144,31448,15900,7211
430461,Canudos do Vale,1716,138,140,212,252,260,274,240,134,66
430462,Capão Bonito do Sul,1654,176,195,246,228,224,229,177,115,64
430463,Capão da Canoa,53049,7754,7466,8652,7806,6801,6534,4808,2304,924
430465,Capão do Cipó,3651,509,480,583,540,490,525,300,167,57
430466,Capão do Leão,25354,3806,3713,3985,3683,3120,3046,2368,1124,509
430468,Capela de Santana,11940,1639,1672,1890,1645,1571,1636,1101,541,245
430469,Capitão,2757,363,346,385,368,359,358,307,174,97
430467,Capivari do Sul,4660,633,629,739,659,586,682,414,213,105
430471,Caraá,8270,1009,926,1053,1060,1065,1242,990,617,308
430470,Carazinho,62110,7510,7877,9330,9474,8050,8062,6453,3532,1822
430480,Carlos Barbosa,29833,3066,3550,4567,5051,4292,4152,2945,1473,737
430485,Carlos Gomes,1377,101,129,190,186,206,229,170,116,50
430490,Casca,9031,822,926,1252,1400,1166,1330,1195,633,307
430495,Caseiros,3202,385,355,444,399,439,496,365,227,92
430500,Catuípe,8774,851,901,1067,1133,1140,1366,1174,738,404
430510,Caxias do Sul,510906,64097,70146,83167,87317,69157,60518,44553,21776,10175
430511,Centenário,2891,251,265,356,387,405,438,386,255,148
430512,Cerrito,6091,696,701,783,725,857,911,704,470,244
430513,Cerro Branco,4691,466,527,630,631,643,697,566,343,188
430515,Cerro Grande,2311,273,243,327,286,273,375,292,167,75
430517,Cerro Grande do Sul,12239,1938,1941,2027,1856,1605,1340,890,434,208
430520,Cerro Largo,14133,1565,1640,2045,2136,1838,2004,1521,866,518
430530,Chapada,9269,840,910,1247,1326,1209,1527,1164,686,360
430535,Charqueadas,40789,4827,5875,6598,7223,5660,4660,3425,1802,719
430537,Charrua,3279,446,480,516,424,386,398,327,199,103
430540,Chiapetta,3756,441,427,501,466,495,581,449,273,123
430543,Chuí,6704,1039,949,1034,832,880,830,612,364,164
430544,Chuvisca,5441,810,826,820,835,756,669,416,210,99
430545,Cidreira,16254,1903,1830,2129,1705,1902,2615,2312,1320,538
430550,Ciríaco,4747,472,487,683,683,596,667,589,395,175
430558,Colinas,2438,208,221,275,335,318,353,331,238,159
430560,Colorado,3175,273,299,378,404,405,538,429,295,154
430570,Condor,6753,905,885,954,935,854,881,724,408,207
430580,Constantina,9911,1174,1165,1392,1452,1256,1390,1083,659,340
430583,Coqueiro Baixo,1501,87,97,173,171,187,251,246,186,103
430585,Coqueiros do Sul,2306,208,218,296,257,322,374,328,187,116
430587,Coronel Barros,2519,228,267,298,309,358,367,331,236,125
430590,Coronel Bicaco,7325,962,867,1025,954,999,1053,795,459,211
430593,Coronel Pilar,1628,118,151,173,184,193,274,258,173,104
430595,Cotiporã,3853,236,316,492,533,471,663,550,336,256
430597,Coxilha,2756,348,341,415,417,367,391,277,139,61
430600,Crissiumal,13448,1406,1392,1806,1744,1730,1965,1715,1149,541
430605,Cristal,8009,1099,1067,1249,1065,1007,1091,753,464,214
430607,Cristal do Sul,2847,366,337,380,375,368,395,311,218,97
430610,Cruz Alta,60299,7674,7730,8749,8789,7850,7887,6244,3530,1846
430613,Cruzaltense,1833,161,170,249,233,232,334,227,145,82
430620,Cruzeiro do Sul,12348,1267,1392,1797,1743,1709,1793,1409,836,402
430630,David Canabarro,4740,493,498,718,618,636,737,599,311,130
430632,Derrubadas,2805,325,319,402,330,381,419,344,189,96
430635,Dezesseis de Novembro,2427,215,216,315,267,336,376,343,231,128
430637,Dilermando de Aguiar,3014,368,306,383,378,399,453,376,235,116
430640,Dois Irmãos,32671,3644,4463,5094,5776,4945,4454,2617,1168,510
430642,Dois Irmãos das Missões,2026,281,226,290,288,261,284,212,126,58
430645,Dois Lajeados,3400,279,303,396,482,487,563,440,291,159
430650,Dom Feliciano,15414,2207,2199,2466,2181,2079,1963,1226,713,380
430660,Dom Pedrito,38461,4703,4888,5635,5292,4964,5253,3941,2374,1411
430655,Dom Pedro de Alcântara,2534,195,250,339,332,343,431,329,213,102
430670,Dona Francisca,3041,335,316,450,381,379,459,380,207,134
430673,Doutor Maurício Cardoso,4549,354,410,556,502,597,796,672,428,234
430675,Doutor Ricardo,1983,173,194,290,256,260,303,249,168,90
430676,Eldorado do Sul,41285,6295,6090,7112,6260,5309,4708,3307,1588,616
430680,Encantado,22706,2387,2564,3311,3482,3030,3150,2517,1467,798
430690,Encruzilhada do Sul,25877,3317,3410,3877,3379,3338,3499,2616,1586,855
430692,Engenho Velho,1034,159,153,171,145,112,117,101,50,26
430695,Entre Rios do Sul,2792,317,279,376,295,337,440,351,265,132
430693,Entre-Ijuís,8475,978,890,1069,1058,1132,1275,1121,635,317
430697,Erebango,2991,361,381,486,392,373,413,304,186,95
430700,Erechim,105862,12025,13370,16246,17280,14851,13601,10074,5440,2975
430705,Ernestina,3168,372,374,428,451,419,467,367,197,93
430720,Erval Grande,4859,519,513,661,641,620,734,583,382,206
430730,Erval Seco,6912,901,827,942,915,873,970,816,448,220
430740,Esmeralda,3282,383,417,472,452,423,442,353,219,121
430745,Esperança do Sul,2926,306,246,344,351,353,509,430,263,124
430750,Espumoso,15588,1808,1939,2165,2290,2000,2114,1735,1007,530
430755,Estação,5958,622,688,862,845,809,869,666,388,209
430760,Estância Velha,50022,6202,6674,8420,8102,6897,6731,4258,1938,800
430770,Esteio,83202,10389,11268,12657,13007,10633,10363,8567,4417,1901
430780,Estrela,34116,3840,4193,5108,5692,4473,4462,3500,1802,1046
430781,Estrela Velha,3655,444,467,539,549,526,489,384,183,74
430783,Eugênio de Castro,2396,212,226,285,262,326,394,360,220,111
430786,Fagundes Varela,2731,254,289,329,362,383,421,366,199,128
430790,Farroupilha,72331,8291,9300,11816,12022,10017,9884,6421,3085,1495
430800,Faxinal do Soturno,6677,683,746,920,971,871,940,779,489,278
430805,Faxinalzinho,2315,244,253,345,274,310,359,266,188,76
430807,Fazenda Vilanova,4533,697,627,706,613,602,548,409,234,97
430810,Feliz,13547,1295,1543,2086,2331,1828,1976,1389,717,382
430820,Flores da Cunha,30745,3274,3831,4543,5076,4131,4386,3174,1604,726
430825,Floriano Peixoto,1766,125,140,228,214,243,305,273,168,70
430830,Fontoura Xavier,10304,1363,1292,1525,1426,1422,1363,1058,593,262
430840,Formigueiro,6664,689,706,840,805,813,1001,924,567,319
430843,Forquetinha,2412,163,183,270,305,335,396,404,231,125
430845,Fortaleza dos Valos,4320,436,490,664,552,593,686,482,284,133
430850,Frederico Westphalen,31313,3728,3980,5017,5004,3922,3980,3120,1729,833
430860,Garibaldi,35070,3391,4030,5261,6016,4928,4826,3772,1877,969
430865,Garruchos,2924,350,307,418,363,408,457,346,186,89
430870,Gaurama,5534,482,535,703,708,731,917,727,459,272
430880,General Câmara,8385,1068,1000,1145,1051,1034,1210,1004,597,276
430885,Gentil,1634,181,206,210,254,232,222,186,97,46
430890,Getúlio Vargas,16212,1618,1743,2356,2388,2138,2375,1837,1130,627
430900,Giruá,16004,1694,1737,2188,2087,2095,2306,2039,1236,622
430905,Glorinha,8098,1022,985,1341,1125,1071,1063,813,477,201
430910,Gramado,36232,4391,4749,5547,5684,5172,4746,3336,1765,842
430912,Gramado dos Loureiros,2082,249,232,262,263,249,359,271,135,62
430915,Gramado Xavier,4325,757,670,720,633,552,480,293,155,65
430920,Gravataí,281519,38597,40155,45302,45062,36744,32571,26016,12345,4727
430925,Guabiju,1503,112,117,194,189,174,239,262,140,76
430930,Guaíba,98143,12561,13432,15538,15123,12812,12253,9733,4733,1958
430940,Guaporé,25727,2859,3081,4078,4150,3531,3392,2529,1368,739
430950,Guarani das Missões,7537,701,763,977,946,1023,1199,1029,599,300
430955,Harmonia,4866,511,594,792,728,652,684,493,260,152
430710,Herval,6821,999,855,915,871,847,854,729,479,272
430957,Herveiras,3018,454,404,509,434,398,355,255,144,65
430960,Horizontina,19329,2216,2299,2708,2972,2693,2603,2120,1172,546
430965,Hulha Negra,6776,1165,1027,1088,954,838,794,553,246,111
430970,Humaitá,4762,489,482,605,621,620,757,646,357,185
430975,Ibarama,4406,646,628,650,691,556,483,411,241,100
430980,Ibiaçá,4709,354,462,605,615,553,821,676,410,213
430990,Ibiraiaras,7262,766,890,1037,984,929,1013,875,538,230
430995,Ibirapuitã,4013,505,471,618,570,502,520,441,260,126
431000,Ibirubá,20350,2324,2397,2875,3184,2663,2696,2223,1285,703
431010,Igrejinha,36899,5025,5378,6241,5999,5064,4532,2713,1343,604
431020,Ijuí,83475,9521,10216,12298,12874,11191,10927,8779,4972,2697
431030,Ilópolis,4078,374,400,566,591,520,565,573,318,171
431033,Imbé,22800,2996,2804,3005,2967,2826,3107,2932,1567,596
431036,Imigrante,3120,303,328,361,445,424,418,406,276,159
431040,Independência,6167,657,641,816,725,788,914,836,509,281
431041,Inhacorá,2226,269,252,326,298,276,367,248,130,60
431043,Ipê,6640,719,730,1007,981,822,905,729,496,251
431046,Ipiranga do Sul,1889,146,169,230,243,273,333,244,169,82
431050,Iraí,7241,858,857,940,931,913,1014,912,559,257
431053,Itaara,5499,713,676,818,731,782,773,565,300,141
431055,Itacurubi,3465,448,431,462,438,443,507,402,233,101
431057,Itapuca,2094,224,244,309,277,282,318,236,133,71
431060,Itaqui,37620,5552,5452,5977,5310,4779,4691,3415,1676,768
431065,Itati,2419,238,259,310,291,329,436,291,173,92
431070,Itatiba do Sul,3324,311,294,424,365,404,595,507,284,140
431075,Ivorá,1910,199,185,226,247,245,271,282,173,82
431080,Ivoti,24293,2660,3012,3674,4054,3621,3443,2299,1041,489
431085,Jaboticaba,3810,491,429,499,444,536,562,474,256,119
431087,Jacuizinho,2692,318,314,401,376,378,376,294,153,82
431090,Jacutinga,3561,332,324,513,455,428,549,496,308,156
431100,Jaguarão,26680,3138,3281,3720,3526,3476,3675,2920,1917,1027
431110,Jaguari,10848,895,974,1479,1455,1461,1720,1385,924,555
431112,Jaquirana,3716,553,462,482,424,498,524,429,232,112
431113,Jari,3503,404,370,502,488,523,491,396,224,105
431115,Jóia,8560,1065,1056,1246,1085,1163,1213,933,533,266
431120,Júlio de Castilhos,19293,2623,2487,2804,2700,2322,2584,2076,1139,558
431123,Lagoa Bonita do Sul,2903,416,394,425,422,396,370,235,161,84
431127,Lagoa dos Três Cantos,1609,115,152,188,210,214,258,246,145,81
431130,Lagoa Vermelha,27807,3351,3455,4145,3809,3683,3788,2929,1740,907
431125,Lagoão,6452,986,869,1030,848,908,842,512,315,142
431140,Lajeado,84014,9953,10752,13264,14689,11599,10515,7553,3815,1874
431142,Lajeado do Bugre,2564,434,345,359,349,327,308,236,142,64
431150,Lavras do Sul,7480,968,970,1062,965,989,1054,774,443,255
431160,Liberato Salzano,5219,550,545,718,716,656,789,672,384,189
431162,Lindolfo Collor,6054,875,949,957,979,902,718,447,163,64
431164,Linha Nova,1714,165,180,215,225,249,270,202,138,70
431171,Maçambará,4587,680,596,755,628,625,625,400,202,76
431170,Machadinho,5445,673,634,740,742,659,723,659,414,201
431173,Mampituba,2981,396,375,421,417,381,484,299,146,62
431175,Manoel Viana,7299,901,855,1065,940,950,1050,822,472,244
431177,Maquiné,6714,757,785,935,828,889,1072,769,455,224
431179,Maratá,2691,207,259,396,338,384,456,317,214,120
431180,Marau,44161,5466,6243,7325,7579,6099,5131,3594,1877,847
431190,Marcelino Ramos,4402,430,441,589,556,552,673,577,376,208
431198,Mariana Pimentel,3885,407,419,525,501,510,544,515,314,150
431200,Mariano Moro,2031,180,194,249,255,275,367,284,152,75
431205,Marques de Souza,4009,371,392,512,541,506,583,545,372,187
431210,Mata,4823,509,496,675,607,666,714,567,393,196
431213,Mato Castelhano,2540,326,311,341,379,355,344,245,164,75
431215,Mato Leitão,4515,463,539,618,694,661,682,449,274,135
431217,Mato Queimado,1648,189,169,187,189,230,228,211,167,78
431220,Maximiliano de Almeida,4377,460,433,606,543,560,659,562,359,195
431225,Minas do Leão,8075,1124,1110,1224,1173,989,1057,781,432,185
431230,Miraguaí,4925,610,564,721,672,591,678,592,320,177
431235,Montauri,1453,114,117,167,196,176,232,228,147,76
431237,Monte Alegre dos Campos,3226,414,399,480,364,420,494,352,199,104
431238,Monte Belo do Sul,2548,179,217,312,370,308,387,388,245,142
431240,Montenegro,65264,8676,8767,10200,10769,8543,7932,5972,2937,1468
431242,Mormaço,3085,405,385,427,444,398,421,304,203,98
431244,Morrinhos do Sul,2949,229,273,420,426,424,531,374,195,77
431245,Morro Redondo,6568,630,686,857,899,873,941,845,542,295
431247,Morro Reuter,6407,560,680,938,988,978,1011,688,371,193
431250,Mostardas,12804,1574,1599,1927,1659,1559,1851,1426,782,427
431260,Muçum,4954,485,511,609,622,655,736,624,451,261
431261,Muitos Capões,3162,475,458,549,434,377,373,253,164,79
431262,Muliterno,1893,228,233,310,270,213,281,224,97,37
431265,Não-Me-Toque,17624,1966,2149,2671,2931,2355,2241,1773,1014,524
431267,Nicolau Vergueiro,1682,212,195,201,226,219,254,205,114,56
431270,Nonoai,11695,1537,1439,1737,1679,1433,1543,1202,723,402
431275,Nova Alvorada,3625,393,460,524,514,481,479,408,247,119
431280,Nova Araçá,4759,439,552,831,774,647,625,479,281,131
431290,Nova Bassano,9916,1033,1193,1464,1511,1310,1318,1068,659,360
431295,Nova Boa Vista,1775,132,152,214,228,225,310,275,145,94
431300,Nova Bréscia,3330,227,312,491,474,410,474,483,299,160
431301,Nova Candelária,2698,247,257,362,392,407,398,358,207,70
431303,Nova Esperança do Sul,5352,563,610,862,792,713,761,594,306,151
431306,Nova Hartz,21615,3377,3380,3575,3340,3124,2499,1457,627,236
431308,Nova Pádua,2553,220,255,301,310,283,431,376,234,143
431310,Nova Palma,6512,650,780,952,991,791,889,740,465,254
431320,Nova Petrópolis,21353,2280,2486,2863,3361,3170,2899,2208,1336,750
431330,Nova Prata,27257,3079,3415,4288,4601,3763,3443,2580,1389,699
431333,Nova Ramada,2242,234,229,275,307,329,356,260,171,81
431335,Nova Roma do Sul,3689,359,406,536,501,480,601,388,242,176
431337,Nova Santa Rita,29300,4635,4584,5038,4362,3820,3266,2163,1009,423
431349,Novo Barreiro,4164,479,457,569,582,576,598,513,255,135
431339,Novo Cabrais,4196,472,485,620,591,537,576,480,285,150
431340,Novo Hamburgo,246748,30394,32997,39605,38086,33311,33088,22572,11393,5302
431342,Novo Machado,3323,313,297,379,351,457,614,515,270,127
431344,Novo Tiradentes,2211,251,226,312,282,305,341,266,142,86
431346,Novo Xingu,1719,169,163,225,248,235,280,223,116,60
431350,Osório,45994,5603,5980,7130,7190,5963,5973,4477,2538,1140
431360,Paim Filho,3828,361,374,494,433,491,640,534,328,173
431365,Palmares do Sul,11318,1239,1214,1470,1431,1394,1824,1527,876,343
431370,Palmeira das Missões,33303,4380,4346,5169,4866,4261,4406,3242,1761,872
431380,Palmitinho,7057,745,776,1045,1020,918,1047,850,446,210
431390,Panambi,43667,5640,6054,7026,7281,5946,5047,3796,1980,897
431395,Pantano Grande,9174,1255,1219,1307,1195,1139,1244,993,561,261
431400,Paraí,7657,796,842,1151,1179,998,1146,880,439,226
431402,Paraíso do Sul,7611,839,872,1025,1100,1033,1099,865,494,284
431403,Pareci Novo,3837,354,455,606,612,522,564,406,201,117
431405,Parobé,58272,8539,8612,10198,8709,7954,7343,4185,1905,827
431406,Passa Sete,5702,735,772,973,853,795,691,485,279,119
431407,Passo do Sobrado,6535,739,768,957,981,836,951,743,360,200
431410,Passo Fundo,203275,26533,27853,32183,33206,26483,24212,18449,9558,4798
431413,Paulo Bento,2293,241,231,296,280,311,350,296,178,110
431415,Paverama,8487,1028,1031,1181,1180,1161,1134,923,552,297
431417,Pedras Altas,1982,283,283,326,266,272,274,161,83,34
431420,Pedro Osório,7730,903,953,1049,972,988,1105,923,558,279
431430,Pejuçara,3874,373,414,554,537,525,576,455,269,171
431440,Pelotas,342405,39921,43722,51338,52697,43890,43640,35574,20668,10955
431442,Picada Café,5742,542,652,808,886,825,912,593,341,183
431445,Pinhal,2579,294,284,368,368,321,424,292,150,78
431446,Pinhal da Serra,1941,223,228,326,275,241,258,222,111,57
431447,Pinhal Grande,4350,499,489,677,602,567,617,468,288,143
431449,Pinheirinho do Vale,4871,612,605,818,779,640,563,500,245,109
431450,Pinheiro Machado,12271,1426,1465,1720,1635,1549,1808,1352,845,471
431454,Pinto Bandeira,3003,275,298,376,401,373,465,389,266,160
431455,Pirapó,2304,208,187,262,255,304,428,352,209,99
431460,Piratini,20663,2461,2513,2756,2541,2729,2990,2316,1531,826
431470,Planalto,10084,1116,1161,1457,1417,1268,1435,1210,650,370
431475,Poço das Antas,2098,219,210,265,296,263,298,278,163,106
431477,Pontão,3904,493,468,599,558,504,526,423,230,103
431478,Ponte Preta,1547,134,124,194,169,203,272,232,146,73
431480,Portão,37079,5086,5293,6041,5872,4987,4671,3083,1466,580
431490,Porto Alegre,1483771,167930,187974,217220,236093,199161,180968,155325,89082,50018
431500,Porto Lucena,4678,323,364,521,499,614,868,760,503,226
431505,Porto Mauá,2374,191,210,278,278,285,405,350,245,132
431507,Porto Vera Cruz,1360,109,100,142,112,197,274,223,143,60
431510,Porto Xavier,10246,1126,1126,1503,1390,1458,1441,1204,672,326
431513,Pouso Novo,1639,173,153,228,241,206,209,228,140,61
431514,Presidente Lucena,2901,292,316,439,472,417,444,311,127,83
431515,Progresso,6244,668,651,991,844,894,928,668,399,201
431517,Protásio Alves,1947,161,178,224,242,275,351,270,163,83
431520,Putinga,3919,345,368,538,551,488,569,556,318,186
431530,Quaraí,22687,3071,3109,3267,2772,2783,3031,2211,1553,890
431531,Quatro Irmãos,1849,249,230,298,276,247,235,173,86,55
431532,Quevedos,2788,335,311,455,378,413,389,293,152,62
431535,Quinze de Novembro,3796,446,404,464,484,491,530,486,320,171
431540,Redentora,11549,2332,2088,1949,1496,1105,1053,798,427,301
431545,Relvado,2090,187,175,226,278,251,295,315,218,145
431550,Restinga Seca,15789,1656,1734,2255,2101,1952,2403,1946,1120,622
431555,Rio dos Índios,2752,282,252,362,321,337,460,386,225,127
431560,Rio Grande,211005,27151,28635,32599,32664,26670,25199,20894,11261,5932
431570,Rio Pardo,38275,4526,4761,5536,5369,4876,5333,4212,2401,1261
431575,Riozinho,4653,555,592,731,649,623,649,453,274,127
431580,Roca Sales,11393,1346,1434,1583,1767,1421,1405,1251,699,487
431590,Rodeio Bonito,5867,639,689,797,856,778,891,700,344,173
431595,Rolador,2323,236,212,289,288,315,375,313,203,92
431600,Rolante,21349,2633,2775,3313,3108,2932,2985,1890,1146,567
431610,Ronda Alta,10601,1297,1347,1578,1563,1343,1345,1117,667,344
431620,Rondinha,5130,480,459,588,578,738,824,677,485,301
431630,Roque Gonzales,6847,723,706,935,914,908,1051,862,523,225
431640,Rosário do Sul,39422,4849,5107,5595,5281,4863,5545,4121,2665,1396
