,Rt_high_95,Rt_low_95,Rt_most_likely,Rt_most_likely_growth,Rt_most_likely_mavg,Rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed
277,1.22,0.91,1.08,estabilizando,1.1,1.1,2020-07-14,12,2020-09-16 18:31:26
278,1.21,0.9,1.07,estabilizando,1.1,1.1,2020-07-15,12,2020-09-16 18:31:26
279,1.19,0.88,1.06,estabilizando,1.1,1.1,2020-07-16,12,2020-09-16 18:31:26
280,1.18,0.87,1.05,estabilizando,1.1,1.1,2020-07-17,12,2020-09-16 18:31:26
281,1.18,0.87,1.04,estabilizando,1.1,1.1,2020-07-18,12,2020-09-16 18:31:26
282,1.17,0.86,1.03,estabilizando,1.1,1.1,2020-07-19,12,2020-09-16 18:31:26
283,1.17,0.86,1.03,estabilizando,1.1,1.1,2020-07-20,12,2020-09-16 18:31:26
284,1.18,0.87,1.04,estabilizando,1.0,1.0,2020-07-21,12,2020-09-16 18:31:26
285,1.18,0.87,1.05,estabilizando,1.0,1.0,2020-07-22,12,2020-09-16 18:31:26
286,1.19,0.88,1.05,estabilizando,1.0,1.0,2020-07-23,12,2020-09-16 18:31:26
287,1.2,0.89,1.06,estabilizando,1.0,1.0,2020-07-24,12,2020-09-16 18:31:26
288,1.2,0.89,1.06,estabilizando,1.0,1.0,2020-07-25,12,2020-09-16 18:31:26
289,1.2,0.89,1.07,estabilizando,1.1,1.1,2020-07-26,12,2020-09-16 18:31:26
290,1.2,0.89,1.06,estabilizando,1.1,1.1,2020-07-27,12,2020-09-16 18:31:26
291,1.2,0.89,1.06,estabilizando,1.1,1.1,2020-07-28,12,2020-09-16 18:31:26
292,1.19,0.88,1.06,estabilizando,1.1,1.1,2020-07-29,12,2020-09-16 18:31:26
293,1.19,0.88,1.05,estabilizando,1.1,1.1,2020-07-30,12,2020-09-16 18:31:26
294,1.18,0.87,1.05,estabilizando,1.1,1.1,2020-07-31,12,2020-09-16 18:31:26
295,1.19,0.89,1.05,estabilizando,1.1,1.1,2020-08-01,12,2020-09-16 18:31:26
296,1.19,0.89,1.05,estabilizando,1.1,1.1,2020-08-02,12,2020-09-16 18:31:26
297,1.2,0.9,1.06,estabilizando,1.1,1.1,2020-08-03,12,2020-09-16 18:31:26
298,1.21,0.91,1.06,estabilizando,1.1,1.1,2020-08-04,12,2020-09-16 18:31:26
299,1.21,0.91,1.07,estabilizando,1.1,1.1,2020-08-05,12,2020-09-16 18:31:26
300,1.21,0.91,1.07,estabilizando,1.1,1.1,2020-08-06,12,2020-09-16 18:31:26
301,1.21,0.91,1.07,estabilizando,1.1,1.1,2020-08-07,12,2020-09-16 18:31:26
302,1.2,0.9,1.06,estabilizando,1.1,1.1,2020-08-08,12,2020-09-16 18:31:26
303,1.18,0.88,1.05,estabilizando,1.1,1.1,2020-08-09,12,2020-09-16 18:31:26
304,1.17,0.87,1.03,estabilizando,1.1,1.1,2020-08-10,12,2020-09-16 18:31:26
305,1.16,0.86,1.02,estabilizando,1.1,1.1,2020-08-11,12,2020-09-16 18:31:26
306,1.15,0.85,1.01,estabilizando,1.0,1.0,2020-08-12,12,2020-09-16 18:31:26
307,1.14,0.84,1.0,estabilizando,1.0,1.0,2020-08-13,12,2020-09-16 18:31:26
308,1.14,0.84,1.0,estabilizando,1.0,1.0,2020-08-14,12,2020-09-16 18:31:26
309,1.14,0.84,1.0,estabilizando,1.0,1.0,2020-08-15,12,2020-09-16 18:31:26
310,1.15,0.85,1.0,estabilizando,1.0,1.0,2020-08-16,12,2020-09-16 18:31:26
311,1.15,0.85,1.01,estabilizando,1.0,1.0,2020-08-17,12,2020-09-16 18:31:26
312,1.15,0.85,1.01,estabilizando,1.0,1.0,2020-08-18,12,2020-09-16 18:31:26
313,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-19,12,2020-09-16 18:31:26
314,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-20,12,2020-09-16 18:31:26
315,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-21,12,2020-09-16 18:31:26
316,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-22,12,2020-09-16 18:31:26
317,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-23,12,2020-09-16 18:31:26
318,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-24,12,2020-09-16 18:31:26
319,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-25,12,2020-09-16 18:31:26
320,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-26,12,2020-09-16 18:31:26
321,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-27,12,2020-09-16 18:31:26
322,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-28,12,2020-09-16 18:31:26
323,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-08-29,12,2020-09-16 18:31:26
324,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-08-30,12,2020-09-16 18:31:26
325,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-08-31,12,2020-09-16 18:31:26
326,1.13,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-09-01,12,2020-09-16 18:31:26
327,1.12,0.81,0.98,estabilizando,1.0,1.0,2020-09-02,12,2020-09-16 18:31:26
328,1.12,0.81,0.98,estabilizando,1.0,1.0,2020-09-03,12,2020-09-16 18:31:26
329,1.13,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-09-04,12,2020-09-16 18:31:26
330,1.13,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-09-05,12,2020-09-16 18:31:26
331,7.84,0.67,3.0,estabilizando,,,2020-03-19,13,2020-09-16 18:31:26
332,7.13,0.66,2.9,estabilizando,,,2020-03-20,13,2020-09-16 18:31:26
333,7.25,0.76,3.15,estabilizando,,,2020-03-21,13,2020-09-16 18:31:26
334,6.93,0.86,3.28,estabilizando,,,2020-03-22,13,2020-09-16 18:31:26
335,6.46,0.95,3.28,estabilizando,,,2020-03-23,13,2020-09-16 18:31:26
336,6.28,1.14,3.45,estabilizando,,,2020-03-24,13,2020-09-16 18:31:26
337,5.86,1.24,3.42,estabilizando,3.2,3.2,2020-03-25,13,2020-09-16 18:31:26
338,5.26,1.21,3.14,estabilizando,3.2,3.2,2020-03-26,13,2020-09-16 18:31:26
339,4.95,1.27,3.04,estabilizando,3.3,3.3,2020-03-27,13,2020-09-16 18:31:26
340,4.61,1.26,2.92,estabilizando,3.2,3.2,2020-03-28,13,2020-09-16 18:31:26
341,4.32,1.26,2.79,estabilizando,3.1,3.1,2020-03-29,13,2020-09-16 18:31:26
342,4.05,1.24,2.67,estabilizando,3.1,3.1,2020-03-30,13,2020-09-16 18:31:26
343,3.83,1.24,2.56,estabilizando,2.9,2.9,2020-03-31,13,2020-09-16 18:31:26
344,3.64,1.24,2.46,estabilizando,2.8,2.8,2020-04-01,13,2020-09-16 18:31:26
345,3.51,1.27,2.41,estabilizando,2.7,2.7,2020-04-02,13,2020-09-16 18:31:26
346,3.44,1.34,2.42,estabilizando,2.6,2.6,2020-04-03,13,2020-09-16 18:31:26
347,3.38,1.42,2.43,estabilizando,2.5,2.5,2020-04-04,13,2020-09-16 18:31:26
348,3.37,1.55,2.49,estabilizando,2.5,2.5,2020-04-05,13,2020-09-16 18:31:26
349,3.36,1.68,2.56,estabilizando,2.5,2.5,2020-04-06,13,2020-09-16 18:31:26
350,3.29,1.75,2.56,estabilizando,2.5,2.5,2020-04-07,13,2020-09-16 18:31:26
351,3.18,1.77,2.52,estabilizando,2.5,2.5,2020-04-08,13,2020-09-16 18:31:26
352,3.0700000000000003,1.78,2.44,estabilizando,2.5,2.5,2020-04-09,13,2020-09-16 18:31:26
353,2.88,1.68,2.32,estabilizando,2.5,2.5,2020-04-10,13,2020-09-16 18:31:26
354,2.74,1.63,2.21,estabilizando,2.4,2.4,2020-04-11,13,2020-09-16 18:31:26
355,2.58,1.54,2.08,estabilizando,2.4,2.4,2020-04-12,13,2020-09-16 18:31:26
356,2.45,1.47,1.99,estabilizando,2.3,2.3,2020-04-13,13,2020-09-16 18:31:26
357,2.34,1.41,1.9,estabilizando,2.2,2.2,2020-04-14,13,2020-09-16 18:31:26
358,2.23,1.34,1.82,estabilizando,2.1,2.1,2020-04-15,13,2020-09-16 18:31:26
359,2.16,1.31,1.76,estabilizando,2.0,2.0,2020-04-16,13,2020-09-16 18:31:26
360,2.1,1.29,1.71,estabilizando,1.9,1.9,2020-04-17,13,2020-09-16 18:31:26
361,2.04,1.26,1.66,estabilizando,1.8,1.8,2020-04-18,13,2020-09-16 18:31:26
362,1.97,1.21,1.62,estabilizando,1.8,1.8,2020-04-19,13,2020-09-16 18:31:26
363,1.94,1.21,1.6,estabilizando,1.7,1.7,2020-04-20,13,2020-09-16 18:31:26
364,1.92,1.21,1.59,estabilizando,1.7,1.7,2020-04-21,13,2020-09-16 18:31:26
365,1.94,1.26,1.62,estabilizando,1.7,1.7,2020-04-22,13,2020-09-16 18:31:26
366,1.96,1.3,1.65,estabilizando,1.6,1.6,2020-04-23,13,2020-09-16 18:31:26
367,1.99,1.36,1.69,estabilizando,1.6,1.6,2020-04-24,13,2020-09-16 18:31:26
368,2.0,1.39,1.71,estabilizando,1.6,1.6,2020-04-25,13,2020-09-16 18:31:26
369,2.01,1.43,1.73,estabilizando,1.7,1.7,2020-04-26,13,2020-09-16 18:31:26
370,1.98,1.42,1.72,estabilizando,1.7,1.7,2020-04-27,13,2020-09-16 18:31:26
371,1.96,1.42,1.72,estabilizando,1.7,1.7,2020-04-28,13,2020-09-16 18:31:26
372,1.93,1.41,1.7,estabilizando,1.7,1.7,2020-04-29,13,2020-09-16 18:31:26
373,1.91,1.41,1.68,estabilizando,1.7,1.7,2020-04-30,13,2020-09-16 18:31:26
374,1.89,1.41,1.67,estabilizando,1.7,1.7,2020-05-01,13,2020-09-16 18:31:26
375,1.88,1.42,1.67,estabilizando,1.7,1.7,2020-05-02,13,2020-09-16 18:31:26
376,1.89,1.45,1.68,estabilizando,1.7,1.7,2020-05-03,13,2020-09-16 18:31:26
377,1.91,1.49,1.71,estabilizando,1.7,1.7,2020-05-04,13,2020-09-16 18:31:26
378,1.91,1.5,1.73,estabilizando,1.7,1.7,2020-05-05,13,2020-09-16 18:31:26
379,1.92,1.53,1.75,estabilizando,1.7,1.7,2020-05-06,13,2020-09-16 18:31:26
380,1.92,1.55,1.75,estabilizando,1.7,1.7,2020-05-07,13,2020-09-16 18:31:26
381,1.9,1.54,1.74,estabilizando,1.7,1.7,2020-05-08,13,2020-09-16 18:31:26
382,1.87,1.53,1.71,estabilizando,1.7,1.7,2020-05-09,13,2020-09-16 18:31:26
383,1.83,1.5,1.68,estabilizando,1.7,1.7,2020-05-10,13,2020-09-16 18:31:26
384,1.8,1.48,1.65,estabilizando,1.7,1.7,2020-05-11,13,2020-09-16 18:31:26
385,1.77,1.46,1.63,estabilizando,1.7,1.7,2020-05-12,13,2020-09-16 18:31:26
386,1.75,1.45,1.62,estabilizando,1.7,1.7,2020-05-13,13,2020-09-16 18:31:26
387,1.73,1.44,1.6,estabilizando,1.7,1.7,2020-05-14,13,2020-09-16 18:31:26
388,1.71,1.43,1.58,estabilizando,1.6,1.6,2020-05-15,13,2020-09-16 18:31:26
389,1.68,1.41,1.56,estabilizando,1.6,1.6,2020-05-16,13,2020-09-16 18:31:26
390,1.65,1.39,1.53,estabilizando,1.6,1.6,2020-05-17,13,2020-09-16 18:31:26
391,1.61,1.35,1.5,estabilizando,1.6,1.6,2020-05-18,13,2020-09-16 18:31:26
392,1.58,1.33,1.47,estabilizando,1.6,1.6,2020-05-19,13,2020-09-16 18:31:26
393,1.56,1.32,1.45,estabilizando,1.5,1.5,2020-05-20,13,2020-09-16 18:31:26
394,1.54,1.3,1.44,estabilizando,1.5,1.5,2020-05-21,13,2020-09-16 18:31:26
395,1.53,1.3,1.42,estabilizando,1.5,1.5,2020-05-22,13,2020-09-16 18:31:26
396,1.52,1.29,1.41,estabilizando,1.5,1.5,2020-05-23,13,2020-09-16 18:31:26
397,1.5,1.27,1.4,estabilizando,1.4,1.4,2020-05-24,13,2020-09-16 18:31:26
398,1.49,1.27,1.39,estabilizando,1.4,1.4,2020-05-25,13,2020-09-16 18:31:26
399,1.48,1.26,1.39,estabilizando,1.4,1.4,2020-05-26,13,2020-09-16 18:31:26
400,1.48,1.27,1.38,estabilizando,1.4,1.4,2020-05-27,13,2020-09-16 18:31:26
401,1.47,1.26,1.38,estabilizando,1.4,1.4,2020-05-28,13,2020-09-16 18:31:26
402,1.46,1.25,1.37,estabilizando,1.4,1.4,2020-05-29,13,2020-09-16 18:31:26
403,1.45,1.25,1.36,estabilizando,1.4,1.4,2020-05-30,13,2020-09-16 18:31:26
404,1.43,1.23,1.34,estabilizando,1.4,1.4,2020-05-31,13,2020-09-16 18:31:26
405,1.4,1.2,1.31,estabilizando,1.4,1.4,2020-06-01,13,2020-09-16 18:31:26
406,1.36,1.16,1.28,estabilizando,1.3,1.3,2020-06-02,13,2020-09-16 18:31:26
407,1.33,1.14,1.24,estabilizando,1.3,1.3,2020-06-03,13,2020-09-16 18:31:26
408,1.29,1.1,1.2,estabilizando,1.3,1.3,2020-06-04,13,2020-09-16 18:31:26
409,1.25,1.06,1.17,estabilizando,1.3,1.3,2020-06-05,13,2020-09-16 18:31:26
410,1.22,1.03,1.14,estabilizando,1.2,1.2,2020-06-06,13,2020-09-16 18:31:26
411,1.2,1.01,1.12,estabilizando,1.2,1.2,2020-06-07,13,2020-09-16 18:31:26
412,1.19,1.0,1.1,estabilizando,1.2,1.2,2020-06-08,13,2020-09-16 18:31:26
413,1.18,0.99,1.09,estabilizando,1.2,1.2,2020-06-09,13,2020-09-16 18:31:26
414,1.17,0.98,1.08,estabilizando,1.1,1.1,2020-06-10,13,2020-09-16 18:31:26
415,1.16,0.97,1.07,estabilizando,1.1,1.1,2020-06-11,13,2020-09-16 18:31:26
416,1.15,0.96,1.06,estabilizando,1.1,1.1,2020-06-12,13,2020-09-16 18:31:26
417,1.14,0.95,1.05,estabilizando,1.1,1.1,2020-06-13,13,2020-09-16 18:31:26
418,1.13,0.94,1.04,estabilizando,1.1,1.1,2020-06-14,13,2020-09-16 18:31:26
419,1.12,0.93,1.03,estabilizando,1.1,1.1,2020-06-15,13,2020-09-16 18:31:26
420,1.12,0.93,1.03,estabilizando,1.1,1.1,2020-06-16,13,2020-09-16 18:31:26
421,1.11,0.92,1.02,estabilizando,1.0,1.0,2020-06-17,13,2020-09-16 18:31:26
422,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-06-18,13,2020-09-16 18:31:26
423,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-06-19,13,2020-09-16 18:31:26
424,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-06-20,13,2020-09-16 18:31:26
425,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-06-21,13,2020-09-16 18:31:26
426,1.1,0.9,1.02,estabilizando,1.0,1.0,2020-06-22,13,2020-09-16 18:31:26
427,1.11,0.91,1.02,estabilizando,1.0,1.0,2020-06-23,13,2020-09-16 18:31:26
428,1.11,0.91,1.02,estabilizando,1.0,1.0,2020-06-24,13,2020-09-16 18:31:26
429,1.11,0.91,1.02,estabilizando,1.0,1.0,2020-06-25,13,2020-09-16 18:31:26
430,1.1,0.9,1.02,estabilizando,1.0,1.0,2020-06-26,13,2020-09-16 18:31:26
431,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-06-27,13,2020-09-16 18:31:26
432,1.09,0.89,1.0,estabilizando,1.0,1.0,2020-06-28,13,2020-09-16 18:31:26
433,1.09,0.89,1.0,estabilizando,1.0,1.0,2020-06-29,13,2020-09-16 18:31:26
434,1.08,0.88,0.99,estabilizando,1.0,1.0,2020-06-30,13,2020-09-16 18:31:26
435,1.08,0.88,0.99,estabilizando,1.0,1.0,2020-07-01,13,2020-09-16 18:31:26
436,1.08,0.88,0.99,estabilizando,1.0,1.0,2020-07-02,13,2020-09-16 18:31:26
437,1.09,0.89,1.0,estabilizando,1.0,1.0,2020-07-03,13,2020-09-16 18:31:26
438,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-07-04,13,2020-09-16 18:31:26
439,1.11,0.91,1.02,estabilizando,1.0,1.0,2020-07-05,13,2020-09-16 18:31:26
440,1.12,0.92,1.03,estabilizando,1.0,1.0,2020-07-06,13,2020-09-16 18:31:26
441,1.14,0.94,1.05,estabilizando,1.0,1.0,2020-07-07,13,2020-09-16 18:31:26
442,1.14,0.94,1.05,estabilizando,1.0,1.0,2020-07-08,13,2020-09-16 18:31:26
443,1.15,0.95,1.06,estabilizando,1.0,1.0,2020-07-09,13,2020-09-16 18:31:26
444,1.15,0.95,1.06,estabilizando,1.0,1.0,2020-07-10,13,2020-09-16 18:31:26
445,1.14,0.94,1.05,estabilizando,1.0,1.0,2020-07-11,13,2020-09-16 18:31:26
446,1.13,0.93,1.04,estabilizando,1.0,1.0,2020-07-12,13,2020-09-16 18:31:26
447,1.12,0.92,1.03,estabilizando,1.0,1.0,2020-07-13,13,2020-09-16 18:31:26
448,1.11,0.91,1.02,estabilizando,1.0,1.0,2020-07-14,13,2020-09-16 18:31:26
449,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-07-15,13,2020-09-16 18:31:26
450,1.09,0.89,1.01,estabilizando,1.0,1.0,2020-07-16,13,2020-09-16 18:31:26
451,1.09,0.89,1.01,estabilizando,1.0,1.0,2020-07-17,13,2020-09-16 18:31:26
452,1.1,0.9,1.01,estabilizando,1.0,1.0,2020-07-18,13,2020-09-16 18:31:26
453,1.09,0.89,1.01,estabilizando,1.0,1.0,2020-07-19,13,2020-09-16 18:31:26
454,1.09,0.89,1.0,estabilizando,1.0,1.0,2020-07-20,13,2020-09-16 18:31:26
455,1.08,0.88,0.99,estabilizando,1.0,1.0,2020-07-21,13,2020-09-16 18:31:26
456,1.07,0.87,0.98,estabilizando,1.0,1.0,2020-07-22,13,2020-09-16 18:31:26
457,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-23,13,2020-09-16 18:31:26
458,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-24,13,2020-09-16 18:31:26
459,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-25,13,2020-09-16 18:31:26
460,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-26,13,2020-09-16 18:31:26
461,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-27,13,2020-09-16 18:31:26
462,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-28,13,2020-09-16 18:31:26
463,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-29,13,2020-09-16 18:31:26
464,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-30,13,2020-09-16 18:31:26
465,1.06,0.86,0.97,estabilizando,1.0,1.0,2020-07-31,13,2020-09-16 18:31:26
466,1.06,0.86,0.96,estabilizando,1.0,1.0,2020-08-01,13,2020-09-16 18:31:26
467,1.05,0.85,0.96,estabilizando,1.0,1.0,2020-08-02,13,2020-09-16 18:31:26
468,1.04,0.8300000000000001,0.95,estabilizando,1.0,1.0,2020-08-03,13,2020-09-16 18:31:26
469,1.04,0.8300000000000001,0.95,estabilizando,1.0,1.0,2020-08-04,13,2020-09-16 18:31:26
470,1.03,0.8200000000000001,0.94,estabilizando,1.0,1.0,2020-08-05,13,2020-09-16 18:31:26
471,1.03,0.8200000000000001,0.94,estabilizando,1.0,1.0,2020-08-06,13,2020-09-16 18:31:26
472,1.03,0.8200000000000001,0.94,estabilizando,0.9,0.9,2020-08-07,13,2020-09-16 18:31:26
473,1.03,0.8200000000000001,0.93,estabilizando,0.9,0.9,2020-08-08,13,2020-09-16 18:31:26
474,1.03,0.8200000000000001,0.93,estabilizando,0.9,0.9,2020-08-09,13,2020-09-16 18:31:26
475,1.03,0.8200000000000001,0.94,estabilizando,0.9,0.9,2020-08-10,13,2020-09-16 18:31:26
476,1.03,0.8200000000000001,0.94,estabilizando,0.9,0.9,2020-08-11,13,2020-09-16 18:31:26
477,1.03,0.8200000000000001,0.94,estabilizando,0.9,0.9,2020-08-12,13,2020-09-16 18:31:26
478,1.04,0.8300000000000001,0.94,estabilizando,0.9,0.9,2020-08-13,13,2020-09-16 18:31:26
479,1.04,0.8300000000000001,0.95,estabilizando,0.9,0.9,2020-08-14,13,2020-09-16 18:31:26
480,1.05,0.84,0.95,estabilizando,0.9,0.9,2020-08-15,13,2020-09-16 18:31:26
481,1.05,0.84,0.95,estabilizando,0.9,0.9,2020-08-16,13,2020-09-16 18:31:26
482,1.05,0.84,0.95,estabilizando,0.9,0.9,2020-08-17,13,2020-09-16 18:31:26
483,1.05,0.84,0.95,estabilizando,0.9,0.9,2020-08-18,13,2020-09-16 18:31:26
484,1.04,0.8300000000000001,0.94,estabilizando,0.9,0.9,2020-08-19,13,2020-09-16 18:31:26
485,1.03,0.81,0.93,estabilizando,0.9,0.9,2020-08-20,13,2020-09-16 18:31:26
486,1.02,0.8,0.92,estabilizando,0.9,0.9,2020-08-21,13,2020-09-16 18:31:26
487,1.01,0.79,0.92,estabilizando,0.9,0.9,2020-08-22,13,2020-09-16 18:31:26
488,1.01,0.79,0.91,estabilizando,0.9,0.9,2020-08-23,13,2020-09-16 18:31:26
489,1.0,0.78,0.91,estabilizando,0.9,0.9,2020-08-24,13,2020-09-16 18:31:26
490,1.01,0.79,0.91,estabilizando,0.9,0.9,2020-08-25,13,2020-09-16 18:31:26
491,1.01,0.79,0.92,estabilizando,0.9,0.9,2020-08-26,13,2020-09-16 18:31:26
492,1.02,0.8,0.92,estabilizando,0.9,0.9,2020-08-27,13,2020-09-16 18:31:26
493,1.03,0.81,0.94,estabilizando,0.9,0.9,2020-08-28,13,2020-09-16 18:31:26
494,1.04,0.8200000000000001,0.94,estabilizando,0.9,0.9,2020-08-29,13,2020-09-16 18:31:26
495,1.05,0.8300000000000001,0.95,estabilizando,0.9,0.9,2020-08-30,13,2020-09-16 18:31:26
496,1.06,0.84,0.96,estabilizando,0.9,0.9,2020-08-31,13,2020-09-16 18:31:26
497,1.06,0.84,0.96,estabilizando,0.9,0.9,2020-09-01,13,2020-09-16 18:31:26
498,1.06,0.84,0.96,estabilizando,0.9,0.9,2020-09-02,13,2020-09-16 18:31:26
499,1.06,0.84,0.96,estabilizando,1.0,1.0,2020-09-03,13,2020-09-16 18:31:26
500,1.05,0.8300000000000001,0.95,estabilizando,1.0,1.0,2020-09-04,13,2020-09-16 18:31:26
501,1.05,0.8300000000000001,0.95,estabilizando,1.0,1.0,2020-09-05,13,2020-09-16 18:31:26
502,7.84,0.67,3.0,estabilizando,,,2020-03-27,14,2020-09-16 18:31:26
503,6.65,0.66,2.82,estabilizando,,,2020-03-28,14,2020-09-16 18:31:26
504,6.03,0.68,2.69,estabilizando,,,2020-03-29,14,2020-09-16 18:31:26
505,5.59,0.66,2.58,estabilizando,,,2020-03-30,14,2020-09-16 18:31:26
506,5.3100000000000005,0.7000000000000001,2.49,estabilizando,,,2020-03-31,14,2020-09-16 18:31:26
507,5.29,0.73,2.6,estabilizando,,,2020-04-01,14,2020-09-16 18:31:26
508,4.94,0.7000000000000001,2.49,estabilizando,2.7,2.7,2020-04-02,14,2020-09-16 18:31:26
509,4.68,0.6900000000000001,2.39,estabilizando,2.6,2.6,2020-04-03,14,2020-09-16 18:31:26
510,4.67,0.77,2.45,estabilizando,2.5,2.5,2020-04-04,14,2020-09-16 18:31:26
511,4.4,0.73,2.35,estabilizando,2.5,2.5,2020-04-05,14,2020-09-16 18:31:26
512,4.2,0.72,2.26,estabilizando,2.4,2.4,2020-04-06,14,2020-09-16 18:31:26
513,4.04,0.72,2.19,estabilizando,2.4,2.4,2020-04-07,14,2020-09-16 18:31:26
514,3.98,0.72,2.22,estabilizando,2.3,2.3,2020-04-08,14,2020-09-16 18:31:26
515,3.82,0.71,2.15,estabilizando,2.3,2.3,2020-04-09,14,2020-09-16 18:31:26
516,3.69,0.71,2.08,estabilizando,2.2,2.2,2020-04-10,14,2020-09-16 18:31:26
517,3.65,0.73,2.1,estabilizando,2.2,2.2,2020-04-11,14,2020-09-16 18:31:26
518,3.6,0.76,2.11,estabilizando,2.2,2.2,2020-04-12,14,2020-09-16 18:31:26
519,3.62,0.84,2.18,estabilizando,2.1,2.1,2020-04-13,14,2020-09-16 18:31:26
520,3.59,0.9,2.22,estabilizando,2.2,2.2,2020-04-14,14,2020-09-16 18:31:26
521,3.53,0.95,2.23,estabilizando,2.2,2.2,2020-04-15,14,2020-09-16 18:31:26
522,3.45,0.99,2.22,estabilizando,2.2,2.2,2020-04-16,14,2020-09-16 18:31:26
523,3.36,1.02,2.2,estabilizando,2.2,2.2,2020-04-17,14,2020-09-16 18:31:26
524,3.26,1.04,2.17,estabilizando,2.2,2.2,2020-04-18,14,2020-09-16 18:31:26
525,3.12,1.02,2.09,estabilizando,2.2,2.2,2020-04-19,14,2020-09-16 18:31:26
526,3.02,1.03,2.03,estabilizando,2.2,2.2,2020-04-20,14,2020-09-16 18:31:26
527,2.9,1.0,1.97,estabilizando,2.1,2.1,2020-04-21,14,2020-09-16 18:31:26
528,2.78,0.97,1.89,estabilizando,2.1,2.1,2020-04-22,14,2020-09-16 18:31:26
529,2.66,0.92,1.82,estabilizando,2.0,2.0,2020-04-23,14,2020-09-16 18:31:26
530,2.62,0.95,1.79,estabilizando,2.0,2.0,2020-04-24,14,2020-09-16 18:31:26
531,2.53,0.92,1.74,estabilizando,1.9,1.9,2020-04-25,14,2020-09-16 18:31:26
532,2.45,0.89,1.69,estabilizando,1.8,1.8,2020-04-26,14,2020-09-16 18:31:26
533,2.39,0.88,1.65,estabilizando,1.8,1.8,2020-04-27,14,2020-09-16 18:31:26
534,2.32,0.85,1.62,estabilizando,1.7,1.7,2020-04-28,14,2020-09-16 18:31:26
535,2.27,0.84,1.59,estabilizando,1.7,1.7,2020-04-29,14,2020-09-16 18:31:26
536,2.23,0.84,1.56,estabilizando,1.7,1.7,2020-04-30,14,2020-09-16 18:31:26
537,2.19,0.84,1.52,estabilizando,1.6,1.6,2020-05-01,14,2020-09-16 18:31:26
538,2.16,0.8300000000000001,1.53,estabilizando,1.6,1.6,2020-05-02,14,2020-09-16 18:31:26
539,2.21,0.9,1.59,estabilizando,1.6,1.6,2020-05-03,14,2020-09-16 18:31:26
540,2.27,0.99,1.66,estabilizando,1.6,1.6,2020-05-04,14,2020-09-16 18:31:26
541,2.36,1.12,1.77,estabilizando,1.6,1.6,2020-05-05,14,2020-09-16 18:31:26
542,2.42,1.23,1.85,estabilizando,1.6,1.6,2020-05-06,14,2020-09-16 18:31:26
543,2.43,1.29,1.9,estabilizando,1.7,1.7,2020-05-07,14,2020-09-16 18:31:26
544,2.43,1.35,1.92,estabilizando,1.7,1.7,2020-05-08,14,2020-09-16 18:31:26
545,2.36,1.33,1.88,estabilizando,1.8,1.8,2020-05-09,14,2020-09-16 18:31:26
546,2.27,1.29,1.81,estabilizando,1.8,1.8,2020-05-10,14,2020-09-16 18:31:26
547,2.16,1.22,1.72,estabilizando,1.8,1.8,2020-05-11,14,2020-09-16 18:31:26
548,2.06,1.16,1.63,estabilizando,1.8,1.8,2020-05-12,14,2020-09-16 18:31:26
549,1.97,1.1,1.55,estabilizando,1.8,1.8,2020-05-13,14,2020-09-16 18:31:26
550,1.89,1.04,1.49,estabilizando,1.7,1.7,2020-05-14,14,2020-09-16 18:31:26
551,1.84,1.01,1.45,estabilizando,1.6,1.6,2020-05-15,14,2020-09-16 18:31:26
